UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,3.0,1,10_intersect,True,170.43477442345392,2.8995660526078724,168.22305492684245,170.10802904718474,173.11224584077493
10_intersect_pp,4,3.0,1,10_intersect,False,94.06084954251833,0.9961965117123087,93.5867661005664,94.10849237069488,94.6248346593838
16_large_agg_fp,4,3.0,1,16_large_agg,False,82.98066856068883,1.8095198470887668,82.25849837110628,83.04258823046882,83.74742346049936
16_large_agg_np,4,3.0,1,16_large_agg,True,100.58626278120525,1.218394507202091,99.36616339176831,100.66379447845443,101.17093696448178
17_left_join_np,4,3.0,1,17_left_join,True,115.32697481819852,0.7944569136186982,114.67202894558645,115.61252540052858,116.08593777442924
17_left_join_pp,4,3.0,1,17_left_join,False,72.15999114769895,0.8479911299063664,71.59414425090817,72.02446724039763,73.01370443772655
18_merge_join_np,4,3.0,1,18_merge_join,True,60.61965038360991,0.7405022144168969,60.05384676911987,60.70120506618836,61.05148403982772
18_merge_join_pp,4,3.0,1,18_merge_join,False,41.09883003624394,0.2828821919412092,40.818157575177366,41.07933738688756,41.3732983565422
20_nested_loops_np,4,3.0,1,20_nested_loops,True,60.66167448559673,0.6810963500964635,60.06143026092327,60.66960611440962,61.058960700817266
20_nested_loops_pp,4,3.0,1,20_nested_loops,False,40.78213390279339,0.891251792508453,40.513912594990416,40.83699810318649,41.340155624293814
