UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,3.0,6,10_intersect,True,591.2140149123287,2.3993503899271196,590.983914940537,591.9681488219649,592.5741892594735
10_intersect_pp,4,3.0,6,10_intersect,False,377.42880574959344,9.34634111701775,368.9991384472644,375.66396972384223,382.8078285129885
16_large_agg_fp,4,3.0,6,16_large_agg,False,282.1877796757882,1.9076406109858532,280.9876303763086,282.0325346442343,283.01716110333405
16_large_agg_np,4,3.0,6,16_large_agg,True,393.330835040063,1.962159530996044,392.15356603675434,392.6986026211172,394.2717364432608
17_left_join_np,4,3.0,6,17_left_join,True,397.322373858878,3.969965911901011,395.0234656569262,396.73805937221437,399.16467720899897
17_left_join_pp,4,3.0,6,17_left_join,False,251.52393350064497,1.03442364511177,250.8124126218066,251.1360597940382,252.34524358400068
18_merge_join_np,4,3.0,6,18_merge_join,True,178.1459991086602,2.165629091949846,177.25059942843438,177.69615792936617,179.3099174345522
18_merge_join_pp,4,3.0,6,18_merge_join,False,87.33275925353684,2.4445942799424785,85.23235179222993,87.27933483221508,88.4607189672212
20_nested_loops_np,4,3.0,6,20_nested_loops,True,182.96641645728178,1.7435335781232701,182.1120768082623,183.06204891730385,183.69613439040089
20_nested_loops_pp,4,3.0,6,20_nested_loops,False,90.28480138983608,1.6821156269501403,89.75647026374605,90.62142213897296,91.2351245932264
