UDF,RK,PC,RD,mean,std,q1,median,q3
20_nested_loops_np,4,3.0,1,60.66167448559673,0.6810963500964635,60.06143026092327,60.66960611440962,61.058960700817266
20_nested_loops_pp,4,3.0,1,40.78213390279339,0.891251792508453,40.513912594990416,40.83699810318649,41.340155624293814
20_nested_loops_np,4,3.0,3,110.40083917852681,3.969054358949324,107.64304793313306,110.87910539965101,112.35176958492147
20_nested_loops_pp,4,3.0,3,60.426711511335874,2.453160771796153,58.81105060602847,59.411420948088306,61.99665999110245
20_nested_loops_np,4,3.0,6,182.96641645728178,1.7435335781232701,182.1120768082623,183.06204891730385,183.69613439040089
20_nested_loops_pp,4,3.0,6,90.28480138983608,1.6821156269501403,89.75647026374605,90.62142213897296,91.2351245932264
20_nested_loops_np,4,3.0,9,244.3686657537818,1.2821274163303316,243.49443325043086,244.0825484245975,245.37863515823528
20_nested_loops_pp,4,3.0,9,119.22694870212962,2.1928881198550334,117.11110939646605,119.18083099888622,121.3374230449079
20_nested_loops_np,4,4.5,1,57.7804396427719,1.359782004769828,57.05633628883328,57.40788313675279,59.01605379388761
20_nested_loops_pp,4,4.5,1,40.97005812417436,1.2535042852895748,39.965566842343996,40.599165374706125,41.69670068284423
20_nested_loops_np,4,4.5,3,108.06849039661114,2.110388588145892,106.62142339069396,107.85833945960843,109.36061037045202
20_nested_loops_pp,4,4.5,3,59.40293142204366,0.5175616602422554,59.010774377217814,59.40083034507829,59.86635468510424
20_nested_loops_np,4,4.5,6,177.18543417504316,4.744862541461559,174.76067525322952,178.29119771160185,179.7462155287743
20_nested_loops_pp,4,4.5,6,91.1422934502277,3.2602980774275774,88.52317358441061,90.967887517218,92.09758934527078
20_nested_loops_np,4,4.5,9,237.9619907786311,3.001320123488699,235.79100829721912,238.55101940084307,239.86259118848423
20_nested_loops_pp,4,4.5,9,108.54746129943058,0.8879529583150751,108.1493039149791,108.7285314975147,108.93793770808095
20_nested_loops_np,4,6.0,1,58.459628797690904,1.0178233826500205,57.96142571436331,58.36918984292754,58.59538885429534
20_nested_loops_pp,4,6.0,1,40.04272647881689,0.8144908504515875,39.48838553150314,39.792966220510294,40.41297433682878
20_nested_loops_np,4,6.0,3,104.48052946810779,1.1840948516465626,103.31668221832808,104.71108864552936,105.53764233774587
20_nested_loops_pp,4,6.0,3,59.79407675253631,0.95454806380929,59.2249028008757,59.73208469658942,60.50202127805919
20_nested_loops_np,4,6.0,6,164.20412926094627,3.0079680393435826,162.70872348546982,163.92725524232833,165.8163787696937
20_nested_loops_pp,4,6.0,6,88.17611060116549,4.664134048586984,86.60328208331606,87.5575692548484,92.34271508314437
20_nested_loops_np,4,6.0,9,235.70277357030724,1.384867456882284,234.6419444363326,235.87883243728209,236.88124824799186
20_nested_loops_pp,4,6.0,9,110.01114428563213,2.254511800607043,109.21125228622904,110.94257253171739,111.60312277398324
