UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,9,10_intersect,True,865.0720754610459,2.393885003821098,863.1443971251028,865.9548407238323,866.7721774246123
10_intersect_pp,3,3.0,9,10_intersect,False,508.58964030954803,4.682497501913329,503.2565789377586,510.27420386298013,512.8455329062874
16_large_agg_fp,3,3.0,9,16_large_agg,False,378.94458211793824,3.4381376084188013,378.3119281628598,380.1397517123843,381.16661298213677
16_large_agg_np,3,3.0,9,16_large_agg,True,567.8641773840288,3.117525568365979,565.0155740942176,568.9800088850502,570.7047239122828
17_left_join_np,3,3.0,9,17_left_join,True,523.545720194747,1.9227439958395092,522.0252451275776,523.1767095025377,524.543454822546
17_left_join_pp,3,3.0,9,17_left_join,False,333.2134578317505,1.2074387745187947,332.8054173075178,333.3512855554227,333.7258437694816
18_merge_join_np,3,3.0,9,18_merge_join,True,235.31407969813586,2.631546648524885,233.0689018892502,236.3127436689049,237.01035188094528
18_merge_join_pp,3,3.0,9,18_merge_join,False,128.0036362423647,1.3113229478577566,127.52228712780474,128.0230585524551,129.1966814202816
20_nested_loops_np,3,3.0,9,20_nested_loops,True,232.59801798035494,1.7602100417667774,231.9140989670301,232.9240432262734,233.2710585968768
20_nested_loops_pp,3,3.0,9,20_nested_loops,False,122.0479490638623,1.1769896311859982,121.0381515312197,122.11792553270176,123.0343094201806
