UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,6.0,1,10_intersect,True,167.30688361153005,6.238894323823307,160.295206383802,170.3985382951796,172.3987609706819
10_intersect_pp,5,6.0,1,10_intersect,False,90.92952818088233,0.44869384112236943,90.56557419709861,90.9861681368202,91.23351238109171
16_large_agg_fp,5,6.0,1,16_large_agg,False,80.03226599693298,2.5809034373087125,77.55306393001229,80.02987826429307,82.42071343958378
16_large_agg_np,5,6.0,1,16_large_agg,True,101.93121514357627,2.148287879930854,99.6708712624386,102.70155335590243,103.79639786854386
17_left_join_np,5,6.0,1,17_left_join,True,114.65573451071978,3.70352684492784,111.203230638057,114.78352100029588,118.15408582612874
17_left_join_pp,5,6.0,1,17_left_join,False,72.85686963573099,2.5288106532631356,70.60635972674936,72.8597480673343,75.36141250096262
18_merge_join_np,5,6.0,1,18_merge_join,True,60.9175245963037,1.3140944731219582,59.558402814902365,61.42739390209317,62.109498602338135
18_merge_join_pp,5,6.0,1,18_merge_join,False,41.51596373803913,0.4773186073347221,41.11052928119898,41.56539677456021,41.723680823110044
20_nested_loops_np,5,6.0,1,20_nested_loops,True,61.289101630076765,1.1735261459374822,60.12381262425333,61.67164392955601,62.34873454272747
20_nested_loops_pp,5,6.0,1,20_nested_loops,False,41.594554860889914,0.3967203181612887,41.30461684521288,41.56544409506023,41.98446022067219
