UDF,RK,PC,RD,mean,std,q1,median,q3
18_merge_join_np,3,3.0,1,60.03901116788208,0.9218706890770096,59.31435009289294,59.638290629335785,60.60179551132023
18_merge_join_pp,3,3.0,1,41.15246309616985,0.8778655534790824,40.511672300533505,40.71985497698188,41.38187127733594
18_merge_join_np,3,3.0,3,109.81025428935747,4.341809372514515,105.3826054372968,111.1560387630571,113.57550390530378
18_merge_join_pp,3,3.0,3,60.10785227871521,1.798061136992417,58.82490043436036,60.494903779607085,61.07251535914839
18_merge_join_np,3,3.0,6,174.47415039461464,1.4859669667419295,173.09515026731606,174.01638652733953,175.7208104912014
18_merge_join_pp,3,3.0,6,93.46535916816619,1.5825382703632007,92.3761674577767,93.0421685632774,94.32647936080092
18_merge_join_np,3,3.0,9,235.31407969813586,2.631546648524885,233.0689018892502,236.3127436689049,237.01035188094528
18_merge_join_pp,3,3.0,9,128.0036362423647,1.3113229478577566,127.52228712780474,128.0230585524551,129.1966814202816
18_merge_join_np,3,4.5,1,60.46035640347611,0.6754965524768531,60.13973820941733,60.49090629629791,61.036012754108214
18_merge_join_pp,3,4.5,1,39.686536556123755,1.1321328350517768,39.09673482408806,39.73127236367311,40.21452564839274
18_merge_join_np,3,4.5,3,107.07409964360912,3.2486592146964672,103.81413379134344,107.29741596699688,109.43481530959406
18_merge_join_pp,3,4.5,3,60.21960767452265,1.4971291789579055,59.443649797700346,60.22670339500996,60.594054094988294
18_merge_join_np,3,4.5,6,177.04944223392528,2.9870993041125513,176.08726913694815,177.58489336807742,179.1466168912561
18_merge_join_pp,3,4.5,6,92.50615001393777,1.3986178949213468,91.55034235625453,93.0097573363868,93.6317474830883
18_merge_join_np,3,4.5,9,230.9516715408442,2.673512336218108,229.47628669897063,230.5799318410609,231.53347486381807
18_merge_join_pp,3,4.5,9,122.90430538890236,0.8987685135097421,122.13095773388201,123.1040691157911,123.66629470977932
18_merge_join_np,3,6.0,1,60.88706984216675,1.7203512800324627,59.87701225280762,61.079270754009485,61.91572825917693
18_merge_join_pp,3,6.0,1,40.915244832444756,0.4662003190845652,40.90969235771874,41.06986920721829,41.1343831717968
18_merge_join_np,3,6.0,3,111.01542242723828,1.2519358091328745,110.241624686867,110.49245589199819,111.26697376742959
18_merge_join_pp,3,6.0,3,60.717964839100944,0.4478447249048403,60.46450464061826,60.5845437515527,60.85166228674154
18_merge_join_np,3,6.0,6,177.35886429878937,3.7267435883146187,173.7728408493629,177.08007349071443,180.50847934606173
18_merge_join_pp,3,6.0,6,90.49481815583833,0.853923397116094,89.8604974634951,90.53358673664322,91.00324023887516
18_merge_join_np,3,6.0,9,230.79795496660063,2.7396152512405085,228.99435602923015,230.47744502329238,231.81735513553974
18_merge_join_pp,3,6.0,9,125.2279215570645,3.2727989761384038,123.38718573877205,126.08354286024206,127.57731562498816
