UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,3.0,9,10_intersect,True,844.8612460642801,1.4340381613865316,844.0647185548751,844.8110814951281,846.1881351731718
10_intersect_pp,4,3.0,9,10_intersect,False,513.6248429882164,1.4398724513672387,512.7699662741022,513.5964068816422,514.6155063997523
16_large_agg_fp,4,3.0,9,16_large_agg,False,376.73961947870635,3.7504594587943325,373.3819833416492,375.6176688076297,380.5332351981099
16_large_agg_np,4,3.0,9,16_large_agg,True,565.7344921503975,1.9811249965281557,564.905190071217,566.1351522004367,567.2422363806859
17_left_join_np,4,3.0,9,17_left_join,True,516.9705108451803,4.919277454111189,514.3813119438214,518.121818933761,520.6894715211421
17_left_join_pp,4,3.0,9,17_left_join,False,320.91948824903903,2.723645241914367,318.8224827737174,320.6326221798881,322.8255001773934
18_merge_join_np,4,3.0,9,18_merge_join,True,232.4398275639632,1.4160511984171997,231.33281426769793,232.60932152083646,233.04022169813857
18_merge_join_pp,4,3.0,9,18_merge_join,False,117.45485609635722,1.346408601476464,116.27725350121095,117.74413624355721,118.08092506487662
20_nested_loops_np,4,3.0,9,20_nested_loops,True,244.3686657537818,1.2821274163303316,243.49443325043086,244.0825484245975,245.37863515823528
20_nested_loops_pp,4,3.0,9,20_nested_loops,False,119.22694870212962,2.1928881198550334,117.11110939646605,119.18083099888622,121.3374230449079
