UDF,RK,PC,RD,mean,std,q1,median,q3
17_left_join_np,3,3.0,9,523.545720194747,1.9227439958395092,522.0252451275776,523.1767095025377,524.543454822546
17_left_join_pp,3,3.0,9,333.2134578317505,1.2074387745187947,332.8054173075178,333.3512855554227,333.7258437694816
17_left_join_np,3,4.5,9,527.2837057500667,2.3294554179027096,525.8310831405156,527.0662219872183,528.165439387356
17_left_join_pp,3,4.5,9,334.2911534333245,2.7911811263093402,331.49619658213146,333.8649395025694,336.1630451406808
17_left_join_np,3,6.0,9,525.6413353637756,8.116494098644944,520.6436245460126,523.1798681733605,534.5720112123092
17_left_join_pp,3,6.0,9,335.43221625483596,4.97819474794466,331.50062084480567,334.3837885148823,338.9848993291267
17_left_join_np,4,3.0,9,516.9705108451803,4.919277454111189,514.3813119438214,518.121818933761,520.6894715211421
17_left_join_pp,4,3.0,9,320.91948824903903,2.723645241914367,318.8224827737174,320.6326221798881,322.8255001773934
17_left_join_np,4,4.5,9,519.3246136212331,4.126825068248832,515.5978954735965,518.4311667959328,523.1893240300849
17_left_join_pp,4,4.5,9,325.5073363503222,1.7938844188853782,324.42951529506763,325.40333759643147,326.1404169531986
17_left_join_np,4,6.0,9,517.6529733027735,3.510038519097006,514.58818104463,517.1733536459367,521.1080367867625
17_left_join_pp,4,6.0,9,328.85350012543205,5.739916891433568,324.23105352346533,328.5038285623499,332.9895914858488
17_left_join_np,5,3.0,9,508.75576800282647,6.499364969351277,505.5497350477359,506.2071247175336,509.7935743980782
17_left_join_pp,5,3.0,9,322.20948615340876,13.134311560893511,315.2509604093748,316.23262502998114,321.57735549625136
17_left_join_np,5,4.5,9,513.3862690471112,6.607126093706226,508.6423427108675,515.0559039805084,518.9962704963982
17_left_join_pp,5,4.5,9,312.7314040891826,3.0125966666981205,311.3134365230799,312.53840596601367,313.6432111384347
17_left_join_np,5,6.0,9,508.92379730778237,6.9790205616254255,504.87783480435616,509.23746035343197,512.6997557617724
17_left_join_pp,5,6.0,9,319.37710844466613,3.92236194243701,317.64440679643303,318.55627991259087,320.39151800309855
