UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,3,10_intersect,True,369.00776580618935,2.0721980952603696,366.8329013363785,368.9732976265696,371.04826827778766
10_intersect_pp,3,3.0,3,10_intersect,False,204.42903726328944,0.7964780044354081,203.67181228632614,204.0971803229903,205.29342469289787
16_large_agg_fp,3,3.0,3,16_large_agg,False,173.00140567167279,1.4450287292916668,171.65156559535615,173.10683923236724,173.65131993219256
16_large_agg_np,3,3.0,3,16_large_agg,True,236.94013607151393,2.4619321809882244,234.79261611190358,236.45578189364167,237.9211501963436
17_left_join_np,3,3.0,3,17_left_join,True,239.56105843468345,4.765074936105576,234.8116035705817,239.62217812612653,244.9613414674518
17_left_join_pp,3,3.0,3,17_left_join,False,147.228355785563,2.058094388753056,145.3038399409727,147.5784637797624,149.33138139525903
18_merge_join_np,3,3.0,3,18_merge_join,True,109.81025428935747,4.341809372514515,105.3826054372968,111.1560387630571,113.57550390530378
18_merge_join_pp,3,3.0,3,18_merge_join,False,60.10785227871521,1.798061136992417,58.82490043436036,60.494903779607085,61.07251535914839
20_nested_loops_np,3,3.0,3,20_nested_loops,True,106.85106387808993,1.9875684948347223,105.47713972814381,106.40457687108433,108.03185849069705
20_nested_loops_pp,3,3.0,3,20_nested_loops,False,59.01369260937594,1.8954360870912028,57.35743145355308,58.551638339973906,60.50166718967158
