UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,6,10_intersect,True,464.8416376235122,6.4710438059051745,462.11307325959206,465.2881303485483,470.4423311003108
10_intersect_pp,5,4.5,6,10_intersect,False,286.12797796722543,11.684375440079908,278.9116716925055,287.9134326708504,294.3366690591093
16_large_agg_fp,5,4.5,6,16_large_agg,False,214.51464408264178,3.697497508789812,212.0859336896913,213.1012333407998,216.3781504917286
16_large_agg_np,5,4.5,6,16_large_agg,True,336.7558217012363,10.413151610750464,334.93812202388625,336.83382261544466,342.73151332113014
17_left_join_np,5,4.5,6,17_left_join,True,397.9344769169788,8.091803474834627,392.93281648982907,394.46004704013467,399.39122320483943
17_left_join_pp,5,4.5,6,17_left_join,False,244.9374764854217,1.8992432911632575,244.37334574228396,245.27946264060938,246.13468440355174
18_merge_join_np,5,4.5,6,18_merge_join,True,178.69513855314466,3.3490901618668483,176.06310758894148,178.47945212945342,181.07165508624166
18_merge_join_pp,5,4.5,6,18_merge_join,False,86.91966510860831,1.6449895670269372,86.16210034715667,86.74924128502607,87.8098880923855
20_nested_loops_np,5,4.5,6,20_nested_loops,True,184.27786490702056,2.6096830641600306,182.4519629944116,184.51271215640008,185.99102298695735
20_nested_loops_pp,5,4.5,6,20_nested_loops,False,88.8492590513245,2.3922589050542666,87.52071542013437,88.59129961562677,90.56497388368429
