UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,6.0,9,10_intersect,True,650.473720508209,13.72182830200908,641.5958838164806,647.5467345863581,654.7476157022265
10_intersect_pp,5,6.0,9,10_intersect,False,381.79004684478934,12.156757994809134,373.3307027934651,377.8211970281974,392.53715983901805
16_large_agg_fp,5,6.0,9,16_large_agg,False,411.9840255626593,3.346809816630864,409.39850466609704,411.64085156256334,413.4098900959258
16_large_agg_np,5,6.0,9,16_large_agg,True,594.1798819897709,3.2447730189488437,592.9225169774145,594.9028808036792,596.2952492387074
17_left_join_np,5,6.0,9,17_left_join,True,508.92379730778237,6.9790205616254255,504.87783480435616,509.23746035343197,512.6997557617724
17_left_join_pp,5,6.0,9,17_left_join,False,319.37710844466613,3.92236194243701,317.64440679643303,318.55627991259087,320.39151800309855
18_merge_join_np,5,6.0,9,18_merge_join,True,254.3296788197393,1.411050597965551,253.30894903372976,254.73009043520062,255.61003863410417
18_merge_join_pp,5,6.0,9,18_merge_join,False,120.97360530219966,0.6096681701647008,120.358127462333,121.16736474633218,121.34297465388656
20_nested_loops_np,5,6.0,9,20_nested_loops,True,253.68383142369782,2.2971546068175925,252.35066050697304,253.27084757946432,254.61447832825576
20_nested_loops_pp,5,6.0,9,20_nested_loops,False,123.02257280042889,0.795452362924141,122.67732290644199,122.91820979304612,123.2616462448928
