UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,4.5,6,10_intersect,True,647.9085967362812,1.6649803282780233,646.5821209083537,647.9198725179367,649.0918164608506
10_intersect_pp,3,4.5,6,10_intersect,False,374.11730951266156,3.7696852059584622,369.921209578271,374.4989932652255,377.16581134551035
16_large_agg_fp,3,4.5,6,16_large_agg,False,278.3335453867758,1.9130330808245855,277.3173516657523,277.7975523704554,279.48629270244396
16_large_agg_np,3,4.5,6,16_large_agg,True,387.8793272316766,3.58145459000256,385.70730966422707,388.3120193103923,390.8496345442212
17_left_join_np,3,4.5,6,17_left_join,True,422.1256472791637,9.265097767177815,414.4579358799759,424.31512501490744,430.62603318482365
17_left_join_pp,3,4.5,6,17_left_join,False,264.2828780240106,1.6291290461880796,262.41748283930707,264.98885514557975,265.54692287537523
18_merge_join_np,3,4.5,6,18_merge_join,True,177.04944223392528,2.9870993041125513,176.08726913694815,177.58489336807742,179.1466168912561
18_merge_join_pp,3,4.5,6,18_merge_join,False,92.50615001393777,1.3986178949213468,91.55034235625453,93.0097573363868,93.6317474830883
20_nested_loops_np,3,4.5,6,20_nested_loops,True,175.8112687307318,2.585893494894789,173.89178145139155,175.07159249058157,177.44331394352432
20_nested_loops_pp,3,4.5,6,20_nested_loops,False,90.72643983383063,1.27313732228704,90.03980725199483,90.37722976582592,91.2814081543589
