UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,4.5,3,10_intersect,True,347.69820187279026,6.267471214157733,343.3206614446488,347.1956172440521,354.66265341135124
10_intersect_pp,4,4.5,3,10_intersect,False,196.89977692746302,1.6437555919235984,195.85363635732534,197.12796352427245,197.9768478810629
16_large_agg_fp,4,4.5,3,16_large_agg,False,172.466769017336,4.8051010973697,167.9397168023673,173.35211053760068,176.3979456610727
16_large_agg_np,4,4.5,3,16_large_agg,True,238.2281471652315,2.244344828752038,237.3840903927124,239.113866287623,240.00842195349043
17_left_join_np,4,4.5,3,17_left_join,True,235.12141715151807,5.068649225467109,234.53103777300566,236.10154516274469,237.66632578849513
17_left_join_pp,4,4.5,3,17_left_join,False,139.278730392491,1.681210383019867,137.88740221563143,139.41132095218114,140.5500304428976
18_merge_join_np,4,4.5,3,18_merge_join,True,111.28643719344925,3.6213379656604343,110.33636296772235,112.57256925997123,113.82962046934747
18_merge_join_pp,4,4.5,3,18_merge_join,False,60.89030285158153,0.9335928149088606,60.53344213967669,61.19965122306465,61.56345842909089
20_nested_loops_np,4,4.5,3,20_nested_loops,True,108.06849039661114,2.110388588145892,106.62142339069396,107.85833945960843,109.36061037045202
20_nested_loops_pp,4,4.5,3,20_nested_loops,False,59.40293142204366,0.5175616602422554,59.010774377217814,59.40083034507829,59.86635468510424
