UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,3.0,3,10_intersect,True,394.5352103948044,4.45388320542663,391.3906969614327,392.7628881255201,397.96819116500245
10_intersect_pp,5,3.0,3,10_intersect,False,206.69017533334056,1.9551255953844597,205.89846576657143,207.19438074715436,207.98197717291904
16_large_agg_fp,5,3.0,3,16_large_agg,False,183.2475128995066,1.8912204963306782,181.53161385972254,183.36567362211645,184.98878701869398
16_large_agg_np,5,3.0,3,16_large_agg,True,243.1790721753386,1.4117975080263752,242.4137617591768,243.30797681225766,243.8788961680172
17_left_join_np,5,3.0,3,17_left_join,True,256.6006641898286,1.4697425253410703,256.03170905620107,256.47222768329084,256.7133430711135
17_left_join_pp,5,3.0,3,17_left_join,False,153.72111528253052,0.45901182457618217,153.379722985439,153.60269611860463,154.08580115602643
18_merge_join_np,5,3.0,3,18_merge_join,True,115.19696452497956,1.7914364643670906,114.08755142966899,114.93819676339626,115.79981465733998
18_merge_join_pp,5,3.0,3,18_merge_join,False,62.75579732083271,0.38840995594486494,62.36588077433407,62.827952728635154,63.060292760073416
20_nested_loops_np,5,3.0,3,20_nested_loops,True,113.66026927948548,0.6373471629124836,113.26581308804451,113.64349253212346,114.21206233660493
20_nested_loops_pp,5,3.0,3,20_nested_loops,False,61.99410222323219,1.4795998870912686,61.48124948532575,62.40060427039862,62.97560856118798
