UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,6.0,6,10_intersect,True,566.2990163140491,4.736692412519909,561.891046729069,565.3373807401373,570.8907245300859
10_intersect_pp,4,6.0,6,10_intersect,False,365.1215074091418,3.460112803953824,361.36398597740254,365.8720691073722,367.0075260911615
16_large_agg_fp,4,6.0,6,16_large_agg,False,276.92899623470873,1.2656407289776492,276.34061332124077,277.0258504086503,277.7568141571632
16_large_agg_np,4,6.0,6,16_large_agg,True,385.11347471093234,1.4837219293801804,384.1431183591485,384.9253051037326,386.30087321927545
17_left_join_np,4,6.0,6,17_left_join,True,394.04133483007956,2.474164031395478,391.67745060939336,393.7261083237935,395.6216806732981
17_left_join_pp,4,6.0,6,17_left_join,False,248.75045213032212,10.70022601065263,239.8323278258498,247.10240432167603,256.4996060365811
18_merge_join_np,4,6.0,6,18_merge_join,True,171.55492058189068,2.2232125393356292,169.34197241583024,172.04307628845794,173.26512983809445
18_merge_join_pp,4,6.0,6,18_merge_join,False,84.13028526090237,1.000985852879156,83.53980842773488,84.14646754364172,84.56731536279408
20_nested_loops_np,4,6.0,6,20_nested_loops,True,164.20412926094627,3.0079680393435826,162.70872348546982,163.92725524232833,165.8163787696937
20_nested_loops_pp,4,6.0,6,20_nested_loops,False,88.17611060116549,4.664134048586984,86.60328208331606,87.5575692548484,92.34271508314437
