UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,4.5,6,10_intersect,True,577.0028301980782,5.55828244891263,574.0852032496293,576.7162438874136,578.4669511857994
10_intersect_pp,4,4.5,6,10_intersect,False,365.6290461590214,3.0846339913482987,363.5060723949558,365.1221893957504,368.29685794132666
16_large_agg_fp,4,4.5,6,16_large_agg,False,278.4466564417889,1.7026614910574236,277.80409091152546,278.3176442185961,279.84051279133314
16_large_agg_np,4,4.5,6,16_large_agg,True,388.45088139676415,1.7825640389541992,387.5203193326174,388.0172579409853,389.9025019176292
17_left_join_np,4,4.5,6,17_left_join,True,407.70108532618616,11.382094467900357,401.36292225212316,409.87294654479336,416.97189636810504
17_left_join_pp,4,4.5,6,17_left_join,False,246.2661314953701,1.731353683878895,244.78986614957262,245.92205946251966,247.99212654206278
18_merge_join_np,4,4.5,6,18_merge_join,True,173.88800435530277,3.6798172651107643,172.18665584069515,175.12017930681074,176.44421055215525
18_merge_join_pp,4,4.5,6,18_merge_join,False,85.5015947473033,3.572574050365328,82.74086644472712,85.82764090815155,89.10614714705301
20_nested_loops_np,4,4.5,6,20_nested_loops,True,177.18543417504316,4.744862541461559,174.76067525322952,178.29119771160185,179.7462155287743
20_nested_loops_pp,4,4.5,6,20_nested_loops,False,91.1422934502277,3.2602980774275774,88.52317358441061,90.967887517218,92.09758934527078
