UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,9,10_intersect,True,649.7168370679021,10.218784867273605,641.9459464298561,648.5557115897536,655.3453083187342
10_intersect_pp,5,4.5,9,10_intersect,False,363.48034764006735,8.127203451672845,355.5528487060219,368.1730217952281,368.27468923665583
16_large_agg_fp,5,4.5,9,16_large_agg,False,404.4210286013782,11.456208528500943,394.60137959010893,404.5670673549175,415.81609980296344
16_large_agg_np,5,4.5,9,16_large_agg,True,583.168443396315,8.350456013490653,575.6994403162971,583.7396281473339,591.1374100465328
17_left_join_np,5,4.5,9,17_left_join,True,513.3862690471112,6.607126093706226,508.6423427108675,515.0559039805084,518.9962704963982
17_left_join_pp,5,4.5,9,17_left_join,False,312.7314040891826,3.0125966666981205,311.3134365230799,312.53840596601367,313.6432111384347
18_merge_join_np,5,4.5,9,18_merge_join,True,247.41962134987116,5.2195567940890415,243.22956015914679,245.63605933822691,252.41613594908267
18_merge_join_pp,5,4.5,9,18_merge_join,False,118.95840284228325,2.2087737810747927,116.9107676986605,118.68978394009173,121.15591397695243
20_nested_loops_np,5,4.5,9,20_nested_loops,True,247.15491600818933,4.819666089971354,242.1312621794641,248.65559418313205,250.4318401683122
20_nested_loops_pp,5,4.5,9,20_nested_loops,False,119.94038585796952,1.91964839288055,118.2923940597102,120.3145035598427,121.79464805778116
