UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,6.0,9,10_intersect,True,838.3618580200593,3.6439264112483234,836.0087879113853,837.6103647542404,840.1787155775579
10_intersect_pp,4,6.0,9,10_intersect,False,502.685273946534,7.57155844831727,498.2697031671175,503.7405659221031,509.7188364360129
16_large_agg_fp,4,6.0,9,16_large_agg,False,358.48520131149814,4.055484744107689,355.0938549579034,358.6436057332903,362.5540555601968
16_large_agg_np,4,6.0,9,16_large_agg,True,559.4054317219504,3.0685442401154877,556.5509579887962,558.6636318222679,561.6145763330863
17_left_join_np,4,6.0,9,17_left_join,True,517.6529733027735,3.510038519097006,514.58818104463,517.1733536459367,521.1080367867625
17_left_join_pp,4,6.0,9,17_left_join,False,328.85350012543205,5.739916891433568,324.23105352346533,328.5038285623499,332.9895914858488
18_merge_join_np,4,6.0,9,18_merge_join,True,218.0682696005232,3.328944892022204,214.90816083739367,218.19809665065515,221.18282337474625
18_merge_join_pp,4,6.0,9,18_merge_join,False,108.1060580296475,2.6442637624756973,106.3869586127413,109.02485649340521,109.73288721595222
20_nested_loops_np,4,6.0,9,20_nested_loops,True,235.70277357030724,1.384867456882284,234.6419444363326,235.87883243728209,236.88124824799186
20_nested_loops_pp,4,6.0,9,20_nested_loops,False,110.01114428563213,2.254511800607043,109.21125228622904,110.94257253171739,111.60312277398324
