UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,6.0,3,10_intersect,True,398.7572430409491,5.774240411769202,395.36519261449575,398.45789366587996,399.0442730197683
10_intersect_pp,5,6.0,3,10_intersect,False,209.5331794027239,3.3196393501743904,206.68144477158785,210.7858761381358,211.80101558286697
16_large_agg_fp,5,6.0,3,16_large_agg,False,181.9892270695418,1.102176598130271,181.11319741699845,181.506949191913,182.6437555532903
16_large_agg_np,5,6.0,3,16_large_agg,True,247.74540637023748,1.4451906667038161,246.38870320189744,247.89976016245785,248.77320079132912
17_left_join_np,5,6.0,3,17_left_join,True,257.1901807487011,2.335900825907478,255.42737651802597,257.60292854718864,258.5155498124659
17_left_join_pp,5,6.0,3,17_left_join,False,152.39403475746514,1.8021926444855199,150.6095012454316,152.35000591911376,153.90087024867535
18_merge_join_np,5,6.0,3,18_merge_join,True,114.98142945207655,0.7555567662759254,114.37719482928514,115.23179896175861,115.59583377838135
18_merge_join_pp,5,6.0,3,18_merge_join,False,62.2978431019932,1.0060617603639626,61.462433410808444,62.06437702476978,62.79103561025113
20_nested_loops_np,5,6.0,3,20_nested_loops,True,115.33202063658112,1.2682643773012803,114.37513916380702,115.27682489115588,115.84970029536635
20_nested_loops_pp,5,6.0,3,20_nested_loops,False,63.21254608211783,0.4836780066587504,62.93810308724642,63.07006402872503,63.40771038937979
