UDF,RK,PC,RD,mean,std,q1,median,q3
20_nested_loops_np,3,3.0,1,60.065637171856096,0.5126782116901163,59.54667694503349,60.250588807938456,60.52718421433471
20_nested_loops_pp,3,3.0,1,40.46677818900071,0.3241908440893479,40.22875576545407,40.59060372816414,40.70373565983027
20_nested_loops_np,3,4.5,1,60.12283990232947,0.7152729517903567,59.64332303283776,59.99431003655934,60.59852956557017
20_nested_loops_pp,3,4.5,1,40.41525838906685,0.5066149694575411,40.314517219477565,40.525834489667844,40.719237198121846
20_nested_loops_np,3,6.0,1,60.94092671937396,0.8470030074508282,60.32112559024245,60.752459005112854,61.63727629960429
20_nested_loops_pp,3,6.0,1,40.92186177988216,0.36151625478913185,40.81437203016118,41.000746658071876,41.153069681487985
20_nested_loops_np,4,3.0,1,60.66167448559673,0.6810963500964635,60.06143026092327,60.66960611440962,61.058960700817266
20_nested_loops_pp,4,3.0,1,40.78213390279339,0.891251792508453,40.513912594990416,40.83699810318649,41.340155624293814
20_nested_loops_np,4,4.5,1,57.7804396427719,1.359782004769828,57.05633628883328,57.40788313675279,59.01605379388761
20_nested_loops_pp,4,4.5,1,40.97005812417436,1.2535042852895748,39.965566842343996,40.599165374706125,41.69670068284423
20_nested_loops_np,4,6.0,1,58.459628797690904,1.0178233826500205,57.96142571436331,58.36918984292754,58.59538885429534
20_nested_loops_pp,4,6.0,1,40.04272647881689,0.8144908504515875,39.48838553150314,39.792966220510294,40.41297433682878
20_nested_loops_np,5,3.0,1,60.576146465537605,1.099471424548871,60.235231385434886,60.88070950879641,61.009650570340455
20_nested_loops_pp,5,3.0,1,42.49120232739408,0.13944105337639476,42.38583752397082,42.44739180058241,42.555315278470516
20_nested_loops_np,5,4.5,1,58.56356184720191,0.8061729083031796,57.963825130835176,58.22824692381694,58.98479900318553
20_nested_loops_pp,5,4.5,1,41.27465609904641,0.4686073851506928,40.894172720611095,41.14356577768922,41.56226988718406
20_nested_loops_np,5,6.0,1,61.289101630076765,1.1735261459374822,60.12381262425333,61.67164392955601,62.34873454272747
20_nested_loops_pp,5,6.0,1,41.594554860889914,0.3967203181612887,41.30461684521288,41.56544409506023,41.98446022067219
