UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,9,10_intersect,True,1159.5954907042046,23.47589202908457,1139.011550169627,1150.9044544199896,1173.94534978313
10_intersect_pp,5,4.5,9,10_intersect,False,157.387105748543,8.135106196691803,151.67834421779025,152.45423438599366,164.03669963574205
16_large_agg_fp,5,4.5,9,16_large_agg,False,234.39288733028724,6.626415214822085,228.2747084012978,232.34697058424354,238.5088276658252
16_large_agg_np,5,4.5,9,16_large_agg,True,491.25734006866014,5.968054628589162,486.0140609962932,491.516607430665,494.4603482953091
17_left_join_np,5,4.5,9,17_left_join,True,734.126610584919,15.264647160799209,722.9704840137765,726.85827738188,752.2523094965137
17_left_join_pp,5,4.5,9,17_left_join,False,210.15222601602056,5.960569591278195,206.58454198880918,210.75872965184305,214.64852779223912
18_merge_join_np,5,4.5,9,18_merge_join,True,259.1292333155699,27.38691192204722,244.13642202276066,250.34987168583825,264.07693005623725
18_merge_join_pp,5,4.5,9,18_merge_join,False,32.52066570280999,4.860760175869032,28.705043298192315,32.055258181480504,36.01358895506507
20_nested_loops_np,5,4.5,9,20_nested_loops,True,247.7016097327899,6.533770867800495,244.50768948812038,245.7403943238503,249.42543347098348
20_nested_loops_pp,5,4.5,9,20_nested_loops,False,33.46918209372357,7.072202126594433,29.460500431152507,30.727501291781664,34.46978876616657
