UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,6,10_intersect,True,812.5714880269952,14.169268547721044,803.0767983021215,817.3635053150355,822.4354234468193
10_intersect_pp,3,3.0,6,10_intersect,False,122.61332981554526,8.07368602068846,117.7217793241143,121.44172030687332,130.50623513944447
16_large_agg_fp,3,3.0,6,16_large_agg,False,171.1266814821533,21.004538400282126,157.85713500529528,163.6144262328744,171.1385829988867
16_large_agg_np,3,3.0,6,16_large_agg,True,353.9461107126304,7.9536526384252175,348.0803169347346,356.9753207489848,359.4874280113727
17_left_join_np,3,3.0,6,17_left_join,True,592.2593758531979,63.916668805794785,558.9486601352692,565.6519972793758,588.5949670262635
17_left_join_pp,3,3.0,6,17_left_join,False,175.30928871088796,9.981659746411237,165.40547581762075,173.80180891230702,183.09054300934076
18_merge_join_np,3,3.0,6,18_merge_join,True,187.76390379826938,35.0021685937282,171.15367442928255,174.3294038027525,177.8376263845712
18_merge_join_pp,3,3.0,6,18_merge_join,False,24.598817444805587,5.154474678235055,22.076171953231096,22.614232443273067,23.256017765030265
20_nested_loops_np,3,3.0,6,20_nested_loops,True,173.90397316270642,6.460189744746765,168.8357584849,169.98271360248327,177.7234905473888
20_nested_loops_pp,3,3.0,6,20_nested_loops,False,24.76831664517522,4.342668895287856,22.54216575436294,23.38906364515424,23.680729715153575
