UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,6.0,6,10_intersect,True,774.5128498190119,11.821232703596708,765.9401321226258,773.4816939049376,779.2339882956323
10_intersect_pp,4,6.0,6,10_intersect,False,118.91565097085144,5.304518493068589,114.71797873917966,117.90982524320118,122.4384922142223
16_large_agg_fp,4,6.0,6,16_large_agg,False,162.93907285415696,4.380372768452468,160.46005003637356,161.91043310045887,165.50103664589
16_large_agg_np,4,6.0,6,16_large_agg,True,334.842197703359,5.856752270078856,329.46113179901727,335.194381257038,339.58393110208686
17_left_join_np,4,6.0,6,17_left_join,True,516.0227007646128,30.57751651924417,493.6346409851685,499.625888089016,537.1586386371469
17_left_join_pp,4,6.0,6,17_left_join,False,151.97729518337195,8.166334124862827,146.07437684200704,150.34597276527984,159.48098308898415
18_merge_join_np,4,6.0,6,18_merge_join,True,186.05214179088546,24.827640715051277,169.20646174197992,174.5354162685424,192.89438904257364
18_merge_join_pp,4,6.0,6,18_merge_join,False,24.599847790965903,4.788019374304976,21.03970219567418,22.1609808360462,27.132053228448317
20_nested_loops_np,4,6.0,6,20_nested_loops,True,173.30659712658195,5.612884452767373,168.0563496099785,173.04349653232572,176.35769831944725
20_nested_loops_pp,4,6.0,6,20_nested_loops,False,26.68085439533602,3.96863410770182,24.100090884132136,26.662901760479723,28.757573280342122
