UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,1,10_intersect,True,147.81883434289358,2.368808357592135,146.93255456490442,147.3985861921683,148.2122946086845
10_intersect_pp,3,3.0,1,10_intersect,False,32.386294911106205,1.2169888724574074,31.18779857410118,32.60733807535131,32.98937056027353
16_large_agg_fp,3,3.0,1,16_large_agg,False,30.599346662025216,1.1686515636489532,29.702489830553528,30.232564683072273,31.326265048235655
16_large_agg_np,3,3.0,1,16_large_agg,True,59.76402977744453,1.6897285256670291,58.75481498375683,59.83787445165217,61.33909031981602
17_left_join_np,3,3.0,1,17_left_join,True,102.48796907398886,3.072660179016462,99.14426285680383,102.71546474773632,104.6605255210446
17_left_join_pp,3,3.0,1,17_left_join,False,40.33533389590219,0.9561046223531064,39.84298262454115,40.25276278050126,41.15631333129534
18_merge_join_np,3,3.0,1,18_merge_join,True,40.90282726308719,0.8349185461943737,40.24390199235074,40.83984863861994,41.5453422691139
18_merge_join_pp,3,3.0,1,18_merge_join,False,7.5266384539857665,0.6775075150490321,6.940451378813672,7.6595310974536215,8.111130161885008
20_nested_loops_np,3,3.0,1,20_nested_loops,True,39.067946360663036,1.2813344454405806,37.803041427094726,39.39781488789111,40.10395412496378
20_nested_loops_pp,3,3.0,1,20_nested_loops,False,6.358876854495527,0.402001443526262,6.128260738871229,6.333973913842901,6.5013287912193425
