UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,6.0,1,10_intersect,True,148.05934726602112,2.6580876926018697,145.5620193113573,147.79922959363813,150.6409522742033
10_intersect_pp,3,6.0,1,10_intersect,False,31.657858673715964,0.9546661200669413,31.12699862755835,31.407142693176866,32.00252129463479
16_large_agg_fp,3,6.0,1,16_large_agg,False,30.6573588156607,1.2607736207093554,29.580303536262363,30.20434456411749,31.627171821426604
16_large_agg_np,3,6.0,1,16_large_agg,True,59.528639109106734,1.7522857476069753,57.70885580731556,59.497481510043144,61.010074480902404
17_left_join_np,3,6.0,1,17_left_join,True,101.62724978337064,2.1813584324818462,99.91659974632785,101.5520174568519,102.7377595412545
17_left_join_pp,3,6.0,1,17_left_join,False,41.57577469549142,4.862199199943428,39.27607047650963,39.70925245992839,40.397313308902085
18_merge_join_np,3,6.0,1,18_merge_join,True,39.04418603377417,1.460052507207757,38.355904665309936,38.73001273069531,39.501059263944626
18_merge_join_pp,3,6.0,1,18_merge_join,False,7.173877135151996,1.4254831927432827,6.00906790420413,6.457387676462531,8.480745328124613
20_nested_loops_np,3,6.0,1,20_nested_loops,True,38.28000518772751,0.7547488843884479,37.79096229374409,38.3370259096846,39.00323556968942
20_nested_loops_pp,3,6.0,1,20_nested_loops,False,7.241828463971615,1.402527643792116,6.07198951067403,6.43201990518719,8.80545692378655
