UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,3,10_intersect,True,533.0865436435404,16.66940534517132,519.310784878562,526.202311687172,551.045285313679
10_intersect_pp,5,4.5,3,10_intersect,False,91.25676226451628,6.961781271240132,87.49798287603,89.546817774105,97.98412825643649
16_large_agg_fp,5,4.5,3,16_large_agg,False,82.07348171062766,4.185320882765902,79.0703181810677,80.89296953566372,84.03178619779645
16_large_agg_np,5,4.5,3,16_large_agg,True,168.12900955509394,8.001883672941304,162.11273007746783,167.9576380327344,174.0979490019381
17_left_join_np,5,4.5,3,17_left_join,True,386.5721518045249,78.68176777182299,351.4534725546837,363.9136490933597,413.3915494831699
17_left_join_pp,5,4.5,3,17_left_join,False,102.28538362326883,3.8654973503355192,99.81165296582145,101.76660055049364,102.76098207943141
18_merge_join_np,5,4.5,3,18_merge_join,True,110.69023434140907,35.473607301817786,90.10521169193089,92.18187208846211,126.0967440442974
18_merge_join_pp,5,4.5,3,18_merge_join,False,13.758937985043172,4.749741962267888,11.403042789548635,11.643567092716694,12.88914019879582
20_nested_loops_np,5,4.5,3,20_nested_loops,True,91.7932119153613,5.061168925054829,89.41482021659613,89.94717403737874,91.22479257620998
20_nested_loops_pp,5,4.5,3,20_nested_loops,False,17.156808123894145,5.277645419805582,13.870498448610306,14.43563651783204,19.419966639283945
