UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,6,10_intersect,True,765.403901353721,12.216505590959565,754.2325185632964,768.1853353731922,775.8315010838187
10_intersect_pp,5,4.5,6,10_intersect,False,106.65620949638912,6.2429373428976325,102.57877403402539,105.85771481506526,109.70316029310698
16_large_agg_fp,5,4.5,6,16_large_agg,False,156.4182754500808,6.167181541798857,152.44725236174384,154.1774839218706,159.21397041304238
16_large_agg_np,5,4.5,6,16_large_agg,True,330.733652854569,3.618638512354313,326.8872670130804,330.9044980216951,332.659017917836
17_left_join_np,5,4.5,6,17_left_join,True,490.7214270939872,6.310488322028621,484.9617546796799,489.67008988873243,496.8900898842314
17_left_join_pp,5,4.5,6,17_left_join,False,137.97431042184667,6.979166966133864,134.95564214187453,135.9790499135852,138.93825030964268
18_merge_join_np,5,4.5,6,18_merge_join,True,175.29471618992432,5.009021097610364,170.2232861025259,175.4840602668234,179.137306920162
18_merge_join_pp,5,4.5,6,18_merge_join,False,24.16500252206072,4.832202099130449,19.831892546266314,22.795779970322503,27.65504052180119
20_nested_loops_np,5,4.5,6,20_nested_loops,True,165.61075594199997,5.932746178869051,161.03129124859953,164.59310414269567,167.61681071815627
20_nested_loops_pp,5,4.5,6,20_nested_loops,False,24.93460216857035,3.3619859292364533,20.8731348849833,26.02012049720488,27.228516458374845
