UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,6.0,6,10_intersect,True,800.6739722224781,18.18189254164137,787.6093546736328,801.6410645743194,815.760817692441
10_intersect_pp,3,6.0,6,10_intersect,False,125.91518778455938,8.864422225510756,121.703877496995,127.08802575293251,131.10365703498775
16_large_agg_fp,3,6.0,6,16_large_agg,False,156.98648036570694,5.218773526427597,154.2610326401287,154.8409484113796,156.2917239962453
16_large_agg_np,3,6.0,6,16_large_agg,True,336.7028596775334,2.273042454947317,335.47698632052663,336.16070725736006,336.7226708739872
17_left_join_np,3,6.0,6,17_left_join,True,554.5898882926866,5.637588422796368,551.0509377863597,554.9966913670371,558.7615973551972
17_left_join_pp,3,6.0,6,17_left_join,False,200.30338101491301,7.154999004256769,194.84243545336054,197.4030811428291,208.3108037371241
18_merge_join_np,3,6.0,6,18_merge_join,True,175.92047122125132,4.372144070219013,174.87165704620452,177.6056991162552,178.55728081269484
18_merge_join_pp,3,6.0,6,18_merge_join,False,25.475297460216986,2.4192089807008643,23.088712989236896,26.389856553087185,27.50473716447064
20_nested_loops_np,3,6.0,6,20_nested_loops,True,178.38866637257576,1.653185453464841,177.28023061666772,178.19098335330492,178.95720575572864
20_nested_loops_pp,3,6.0,6,20_nested_loops,False,24.16085504124505,0.6657640622238852,23.52956404123953,24.021857988439873,24.816162881987722
