UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,4.5,9,10_intersect,True,1192.8280315148968,27.35437924576996,1173.4704999366886,1192.998642252205,1207.7341815152577
10_intersect_pp,3,4.5,9,10_intersect,False,186.55814024066763,4.0126119951228105,183.965372812263,188.589678339133,189.16739838362076
16_large_agg_fp,3,4.5,9,16_large_agg,False,244.13714103698206,9.574412263954992,236.97945768507122,244.1244444660842,250.4605644920955
16_large_agg_np,3,4.5,9,16_large_agg,True,519.3349981504736,4.1067635798515605,516.2639591997136,518.5755393356084,521.4361030254513
17_left_join_np,3,4.5,9,17_left_join,True,814.5949163582599,62.03770978285902,767.6170761303301,795.2708151347341,884.3434973082348
17_left_join_pp,3,4.5,9,17_left_join,False,247.76064149883985,9.29886304616433,244.17123524236808,246.22385075161,252.1116507916023
18_merge_join_np,3,4.5,9,18_merge_join,True,266.32698593111206,9.98152934742389,258.1538124362506,264.5209616326795,270.856515913207
18_merge_join_pp,3,4.5,9,18_merge_join,False,33.884564488513256,4.638578998725898,30.10148891499685,33.89694876379445,36.92316362275989
20_nested_loops_np,3,4.5,9,20_nested_loops,True,270.7318502115158,7.081312498707379,265.95910430620654,269.80360991119903,276.47649173852847
20_nested_loops_pp,3,4.5,9,20_nested_loops,False,34.92728502722943,2.907107071934548,31.97964168611685,33.821578847957625,37.18716391172683
