UDF,RK,PC,RD,mean,std,q1,median,q3
20_nested_loops_np,3,3.0,1,39.067946360663036,1.2813344454405806,37.803041427094726,39.39781488789111,40.10395412496378
20_nested_loops_pp,3,3.0,1,6.358876854495527,0.402001443526262,6.128260738871229,6.333973913842901,6.5013287912193425
20_nested_loops_np,3,4.5,1,40.76687229517847,2.423272108138395,38.71618996327744,40.832161920145154,42.50367172295228
20_nested_loops_pp,3,4.5,1,6.261666378552739,0.4067698255452979,6.032796715870644,6.165970841422677,6.563168210908771
20_nested_loops_np,3,6.0,1,38.28000518772751,0.7547488843884479,37.79096229374409,38.3370259096846,39.00323556968942
20_nested_loops_pp,3,6.0,1,7.241828463971615,1.402527643792116,6.07198951067403,6.43201990518719,8.80545692378655
20_nested_loops_np,4,3.0,1,38.334418909460766,0.9443043822501229,37.221542565572186,38.781039316947925,39.05617933772666
20_nested_loops_pp,4,3.0,1,6.229276091456574,0.1979223052654538,6.114973570825617,6.24328398333151,6.3159289092056525
20_nested_loops_np,4,4.5,1,39.236661761604395,1.310532568314714,38.33869186788243,38.71741920053951,40.232246373480464
20_nested_loops_pp,4,4.5,1,6.881983653949293,0.5948106604126764,6.437379880543045,6.793459588881492,7.223908782418022
20_nested_loops_np,4,6.0,1,39.816422544932266,1.9026474670119078,38.26564620760137,40.485302091481316,41.37711634584943
20_nested_loops_pp,4,6.0,1,6.479696956161014,0.2654700212695146,6.28197359820923,6.463648561484401,6.570573982782662
20_nested_loops_np,5,3.0,1,38.76569079815056,2.1136292881970413,37.207627423107624,38.814083472051415,39.16264704056084
20_nested_loops_pp,5,3.0,1,8.0512182857116,3.7485838942263983,5.631232982501388,6.345172880193371,8.49595923569668
20_nested_loops_np,5,4.5,1,41.02298747363859,2.687296803393261,39.15400578454137,41.13543795628205,43.08822951246797
20_nested_loops_pp,5,4.5,1,8.514773668856522,3.6492936066228996,6.3389517441391945,6.768367522867828,8.418105647759607
20_nested_loops_np,5,6.0,1,40.30687813288472,2.958883018836692,38.11174279478752,40.08213123072008,41.77317145497966
20_nested_loops_pp,5,6.0,1,10.493161679725075,4.835005376409395,6.203151574358344,7.908756143672802,14.253229075489063
