UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,9,10_intersect,True,1230.2566029434681,42.498714054197926,1216.2674509551998,1247.629880955009,1249.0548280137075
10_intersect_pp,3,3.0,9,10_intersect,False,192.26118015999165,3.6604879637966152,189.16739838362076,191.740642035405,194.7666315115765
16_large_agg_fp,3,3.0,9,16_large_agg,False,232.92374170273538,19.97926305574413,216.4802674241364,225.8144696320345,249.6300049354368
16_large_agg_np,3,3.0,9,16_large_agg,True,553.9526800394912,14.983179220463931,540.7084945606216,550.943654173382,566.7708836328856
17_left_join_np,3,3.0,9,17_left_join,True,799.4127782155646,16.136849411742254,789.6477270155867,806.080798573792,811.3218602222736
17_left_join_pp,3,3.0,9,17_left_join,False,266.1243360871477,13.428916207299986,251.276411479661,272.05829364191,278.03112572295197
18_merge_join_np,3,3.0,9,18_merge_join,True,274.1416675722722,13.787296870633076,259.64312507770956,281.0165753439069,285.1991029635018
18_merge_join_pp,3,3.0,9,18_merge_join,False,39.41771957645449,3.7916563639711485,36.20776057615876,38.57217947766185,41.77221090879866
20_nested_loops_np,3,3.0,9,20_nested_loops,True,263.8757193374357,2.731018883435582,262.21334620901087,263.06060791015625,263.9501424600004
20_nested_loops_pp,3,3.0,9,20_nested_loops,False,48.88353311815447,9.629441331342688,41.93745035864413,47.97824565693736,53.31586125165277
