10_intersect_np,3,1,3000,165.41073524951935
10_intersect_np,3,1,3000,164.58674146980047
10_intersect_np,3,1,3000,168.6984872855246
10_intersect_np,3,1,3000,164.38346771895883
10_intersect_np,3,1,3000,164.12207678332925
10_intersect_np,3,1,3000,164.61338948830962
10_intersect_np,3,1,3000,162.34076776355505
10_intersect_np,3,1,3000,167.29858015477657
10_intersect_np,3,1,3000,164.73665327578783
10_intersect_np,3,1,3000,164.00187078490853
10_intersect_np,3,1,3000,164.35774064064026
10_intersect_np,3,1,3000,168.90235169231892
10_intersect_np,3,1,3000,165.22001953423023
10_intersect_np,3,1,3000,165.74921655282378
10_intersect_pp,3,1,3000,35.34355649724603
10_intersect_pp,3,1,3000,34.90082759410143
10_intersect_pp,3,1,3000,35.78054578602314
10_intersect_pp,3,1,3000,36.26441613212228
10_intersect_pp,3,1,3000,35.312124501913786
10_intersect_pp,3,1,3000,34.60472424328327
10_intersect_pp,3,1,3000,37.24687064811587
10_intersect_pp,3,1,3000,33.757698465138674
10_intersect_pp,3,1,3000,34.329526737332344
10_intersect_pp,3,1,3000,34.17560674622655
10_intersect_pp,3,1,3000,33.53321557119489
10_intersect_pp,3,1,3000,35.14020076021552
10_intersect_pp,3,1,3000,35.382857874035835
10_intersect_pp,3,1,3000,35.490123085677624
16_large_agg_fp,3,1,3000,14.24172094464302
16_large_agg_fp,3,1,3000,13.031551711261272
16_large_agg_fp,3,1,3000,11.444316528737543
16_large_agg_fp,3,1,3000,14.636262729763985
16_large_agg_fp,3,1,3000,14.144712656736374
16_large_agg_fp,3,1,3000,13.21278328448534
16_large_agg_fp,3,1,3000,13.982805397361515
16_large_agg_fp,3,1,3000,13.017358016222715
16_large_agg_fp,3,1,3000,11.457512199878693
16_large_agg_fp,3,1,3000,11.434248044724132
16_large_agg_fp,3,1,3000,16.753217668408617
16_large_agg_np,3,1,3000,75.07233935594559
16_large_agg_np,3,1,3000,69.94875487312675
16_large_agg_np,3,1,3000,73.91325836256146
16_large_agg_np,3,1,3000,70.02736699953675
16_large_agg_np,3,1,3000,73.57694933881113
16_large_agg_np,3,1,3000,77.2557728751209
16_large_agg_np,3,1,3000,77.90239422344273
16_large_agg_np,3,1,3000,78.151546035072
16_large_agg_np,3,1,3000,76.04417150441375
16_large_agg_np,3,1,3000,70.77823562949257
16_large_agg_np,3,1,3000,74.37952274292702
17_left_join_np,3,1,3000,106.50936783477664
17_left_join_np,3,1,3000,106.30046399310233
17_left_join_np,3,1,3000,107.07183952629566
17_left_join_np,3,1,3000,105.5265329517424
17_left_join_np,3,1,3000,107.54153929267886
17_left_join_np,3,1,3000,105.93535895757917
17_left_join_np,3,1,3000,104.33425298970678
17_left_join_np,3,1,3000,108.88693504837504
17_left_join_np,3,1,3000,107.3548220741204
17_left_join_np,3,1,3000,107.95515077624212
17_left_join_np,3,1,3000,106.81475621653598
17_left_join_pp,3,1,3000,32.681455068290234
17_left_join_pp,3,1,3000,32.763763807713985
17_left_join_pp,3,1,3000,31.825681768357757
17_left_join_pp,3,1,3000,32.07457483932376
17_left_join_pp,3,1,3000,33.22067858154854
17_left_join_pp,3,1,3000,33.255107546907354
17_left_join_pp,3,1,3000,32.8905972180894
17_left_join_pp,3,1,3000,30.99738641261212
17_left_join_pp,3,1,3000,33.34352305253199
17_left_join_pp,3,1,3000,32.721642261446
17_left_join_pp,3,1,3000,29.423580257703613
18_merge_join_np,3,1,3000,50.76963030174375
18_merge_join_np,3,1,3000,52.35824881121516
18_merge_join_np,3,1,3000,48.90135582536459
18_merge_join_np,3,1,3000,50.3147495277226
18_merge_join_np,3,1,3000,50.52589662079742
18_merge_join_np,3,1,3000,50.02641826570322
18_merge_join_np,3,1,3000,49.662753010318916
18_merge_join_np,3,1,3000,53.20432862011243
18_merge_join_np,3,1,3000,50.36085406365684
18_merge_join_np,3,1,3000,54.33677412327942
18_merge_join_np,3,1,3000,53.486248193317984
18_merge_join_pp,3,1,3000,18.80621035024524
18_merge_join_pp,3,1,3000,17.25284191966057
18_merge_join_pp,3,1,3000,16.446106303483248
18_merge_join_pp,3,1,3000,18.893920227885246
18_merge_join_pp,3,1,3000,18.90972791541482
18_merge_join_pp,3,1,3000,17.826750954153518
18_merge_join_pp,3,1,3000,15.480689324376028
18_merge_join_pp,3,1,3000,18.020479578821973
18_merge_join_pp,3,1,3000,17.645106031140706
18_merge_join_pp,3,1,3000,15.945066233444253
18_merge_join_pp,3,1,3000,19.123322186230098
20_nested_loops_np,3,1,3000,51.821896865963936
20_nested_loops_np,3,1,3000,50.16247392445803
20_nested_loops_np,3,1,3000,52.25918738171458
20_nested_loops_np,3,1,3000,50.50412296503782
20_nested_loops_np,3,1,3000,50.803150082019435
20_nested_loops_np,3,1,3000,52.463152738698334
20_nested_loops_np,3,1,3000,50.35229728100615
20_nested_loops_np,3,1,3000,47.849187692785286
20_nested_loops_np,3,1,3000,45.930220001523075
20_nested_loops_np,3,1,3000,53.19452896151657
20_nested_loops_np,3,1,3000,48.75294365249835
20_nested_loops_pp,3,1,3000,19.52025019004941
20_nested_loops_pp,3,1,3000,18.46768569946289
20_nested_loops_pp,3,1,3000,19.70097952336073
20_nested_loops_pp,3,1,3000,19.86704943701625
20_nested_loops_pp,3,1,3000,17.96704888548233
20_nested_loops_pp,3,1,3000,20.169848399857745
20_nested_loops_pp,3,1,3000,20.299276524507047
20_nested_loops_pp,3,1,3000,18.947706770321094
20_nested_loops_pp,3,1,3000,17.033758667381576
20_nested_loops_pp,3,1,3000,19.73333180853014
20_nested_loops_pp,3,1,3000,19.760607530420668
10_intersect_np,3,1,4500,169.43216575309634
10_intersect_np,3,1,4500,165.09422498627612
10_intersect_np,3,1,4500,171.58025835744138
10_intersect_np,3,1,4500,168.10752455657962
10_intersect_np,3,1,4500,167.96393614191703
10_intersect_np,3,1,4500,174.2065675805995
10_intersect_np,3,1,4500,169.36450188997077
10_intersect_np,3,1,4500,162.72203153264948
10_intersect_np,3,1,4500,166.76769786322177
10_intersect_np,3,1,4500,168.113193579852
10_intersect_np,3,1,4500,160.744552235752
10_intersect_pp,3,1,4500,35.77370120584965
10_intersect_pp,3,1,4500,36.209737746762556
10_intersect_pp,3,1,4500,34.68703314210205
10_intersect_pp,3,1,4500,37.25960189681511
10_intersect_pp,3,1,4500,37.09864067633889
10_intersect_pp,3,1,4500,34.99778666160154
10_intersect_pp,3,1,4500,34.321145708881296
10_intersect_pp,3,1,4500,39.89943180924133
10_intersect_pp,3,1,4500,39.037031348646764
10_intersect_pp,3,1,4500,34.65112811210545
10_intersect_pp,3,1,4500,41.34665018742473
16_large_agg_fp,3,1,4500,15.50152100995183
16_large_agg_fp,3,1,4500,14.939302056745877
16_large_agg_fp,3,1,4500,14.732579059878585
16_large_agg_fp,3,1,4500,15.030579686785122
16_large_agg_fp,3,1,4500,14.577011045977635
16_large_agg_fp,3,1,4500,17.16813395182003
16_large_agg_fp,3,1,4500,17.68289385790357
16_large_agg_fp,3,1,4500,15.264562384467318
16_large_agg_fp,3,1,4500,15.759410721495785
16_large_agg_fp,3,1,4500,16.659137467670828
16_large_agg_fp,3,1,4500,17.29822941152054
16_large_agg_np,3,1,4500,72.45994746312499
16_large_agg_np,3,1,4500,72.02493884488743
16_large_agg_np,3,1,4500,70.53480526255781
16_large_agg_np,3,1,4500,71.63803128305639
16_large_agg_np,3,1,4500,71.92133240949444
16_large_agg_np,3,1,4500,73.35506409191048
16_large_agg_np,3,1,4500,69.1449605940977
16_large_agg_np,3,1,4500,70.55320475182889
16_large_agg_np,3,1,4500,72.56590194893609
16_large_agg_np,3,1,4500,71.49074841783822
16_large_agg_np,3,1,4500,70.76677016724547
17_left_join_np,3,1,4500,107.13719904050232
17_left_join_np,3,1,4500,107.04270370743899
17_left_join_np,3,1,4500,107.47983437536719
17_left_join_np,3,1,4500,107.28768473631546
17_left_join_np,3,1,4500,107.04498232934678
17_left_join_np,3,1,4500,108.80936219387416
17_left_join_np,3,1,4500,107.22078288364865
17_left_join_np,3,1,4500,105.88370322797378
17_left_join_np,3,1,4500,109.06118066069968
17_left_join_np,3,1,4500,107.73564754990949
17_left_join_np,3,1,4500,108.45640547198914
17_left_join_pp,3,1,4500,32.80964735522866
17_left_join_pp,3,1,4500,33.28894225457092
17_left_join_pp,3,1,4500,30.759473400365323
17_left_join_pp,3,1,4500,32.135954552432764
17_left_join_pp,3,1,4500,31.643921553792755
17_left_join_pp,3,1,4500,35.01805639592482
17_left_join_pp,3,1,4500,33.3854904746147
17_left_join_pp,3,1,4500,29.825841750498167
17_left_join_pp,3,1,4500,32.72122685482369
17_left_join_pp,3,1,4500,34.05793578913975
17_left_join_pp,3,1,4500,30.05712651185817
18_merge_join_np,3,1,4500,52.05116681754589
18_merge_join_np,3,1,4500,49.44811561423375
18_merge_join_np,3,1,4500,53.434769037528305
18_merge_join_np,3,1,4500,51.369161470777996
18_merge_join_np,3,1,4500,52.61946206533337
18_merge_join_np,3,1,4500,53.53854867112451
18_merge_join_np,3,1,4500,48.973359365973494
18_merge_join_np,3,1,4500,55.270811526512375
18_merge_join_np,3,1,4500,50.3842508930626
18_merge_join_np,3,1,4500,56.36794365219288
18_merge_join_np,3,1,4500,54.13031121889355
18_merge_join_pp,3,1,4500,18.62317620590329
18_merge_join_pp,3,1,4500,18.96051017927865
18_merge_join_pp,3,1,4500,18.094304639762022
18_merge_join_pp,3,1,4500,17.541648963442082
18_merge_join_pp,3,1,4500,21.424782406194662
18_merge_join_pp,3,1,4500,20.452956568615463
18_merge_join_pp,3,1,4500,17.45179544688723
18_merge_join_pp,3,1,4500,17.574155146144506
18_merge_join_pp,3,1,4500,17.078679438140295
18_merge_join_pp,3,1,4500,17.62468333915115
18_merge_join_pp,3,1,4500,17.440966714114232
20_nested_loops_np,3,1,4500,50.609564900398254
20_nested_loops_np,3,1,4500,52.97940951707208
20_nested_loops_np,3,1,4500,51.34005093809063
20_nested_loops_np,3,1,4500,53.25361781351855
20_nested_loops_np,3,1,4500,52.108931024214876
20_nested_loops_np,3,1,4500,54.05239648236303
20_nested_loops_np,3,1,4500,53.77621766894156
20_nested_loops_np,3,1,4500,50.39473213576625
20_nested_loops_np,3,1,4500,50.02962001859352
20_nested_loops_np,3,1,4500,54.3266027838586
20_nested_loops_np,3,1,4500,48.85420893166227
20_nested_loops_pp,3,1,4500,19.290718860924244
20_nested_loops_pp,3,1,4500,20.795631464014797
20_nested_loops_pp,3,1,4500,20.68690566534518
20_nested_loops_pp,3,1,4500,21.024298515492152
20_nested_loops_pp,3,1,4500,18.614348124179642
20_nested_loops_pp,3,1,4500,21.65585413297245
20_nested_loops_pp,3,1,4500,19.85927279203043
20_nested_loops_pp,3,1,4500,22.478242114012783
20_nested_loops_pp,3,1,4500,22.854250780542262
20_nested_loops_pp,3,1,4500,23.620677455931506
20_nested_loops_pp,3,1,4500,20.20354695400695
10_intersect_np,3,1,6000,168.00520420074463
10_intersect_np,3,1,6000,173.3292434609503
10_intersect_np,3,1,6000,167.29599861899237
