UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,6.0,3,10_intersect,True,619.7667864845412,5.3766681677451595,617.6262791462243,620.1706316906971,623.6262414745837
10_intersect_pp,4,6.0,3,10_intersect,False,86.87763993180148,1.7865896093151905,85.62452741793493,86.27381059124144,87.6315517884027
16_large_agg_fp,4,6.0,3,16_large_agg,False,86.8898626701711,2.616819636171155,85.69227702410328,86.93374862428755,88.64867244802669
16_large_agg_np,4,6.0,3,16_large_agg,True,166.9171626192536,2.8836447510407566,163.889477969185,168.59398512728512,169.26083822876205
17_left_join_np,4,6.0,3,17_left_join,True,285.18542270290493,1.227559210689849,284.5970130154872,285.2459622454826,286.18211593740307
17_left_join_pp,4,6.0,3,17_left_join,False,134.11204307794196,1.6131844119643752,132.59765053214505,133.70454197570768,135.8144503365745
18_merge_join_np,4,6.0,3,18_merge_join,True,94.41260449457893,1.0149504413584853,93.68370833109746,94.71751330513507,95.06232330043693
18_merge_join_pp,4,6.0,3,18_merge_join,False,13.446396758853837,1.0709321833397907,12.516507127786753,13.370312576179948,13.954400077929284
20_nested_loops_np,4,6.0,3,20_nested_loops,True,93.52180242214365,0.5796040555506706,93.02155844069634,93.32127099420053,94.07843937167064
20_nested_loops_pp,4,6.0,3,20_nested_loops,False,14.196356985449164,0.5557294245100024,14.008570535013796,14.274655629622346,14.408253969176478
