UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,4.5,6,10_intersect,True,790.0131552796427,24.13540476490054,767.5881256970172,784.0027197274642,810.3897494931176
10_intersect_pp,3,4.5,6,10_intersect,False,144.78721556218872,24.995721003275083,127.16493315977851,132.71383075900218,158.79859593932707
16_large_agg_fp,3,4.5,6,16_large_agg,False,162.00833902571128,3.1375630168946507,161.47715200227282,161.76633621439132,162.9289158103182
16_large_agg_np,3,4.5,6,16_large_agg,True,336.7368439436795,1.1966825503825136,335.63060235631906,336.8756360448897,337.2737243495918
17_left_join_np,3,4.5,6,17_left_join,True,559.0045646294789,10.08019036784996,553.0102670630514,561.3793004913364,566.717325982386
17_left_join_pp,3,4.5,6,17_left_join,False,184.92036118174548,5.694368407199083,181.65244105052062,185.7780849316216,187.49464852916665
18_merge_join_np,3,4.5,6,18_merge_join,True,152.94171240008058,29.991232307671382,130.35707252694218,148.2400606842819,185.03749367408452
18_merge_join_pp,3,4.5,6,18_merge_join,False,28.471387687936243,2.879822404394391,26.87553509674813,28.223415424107202,29.789682324293693
20_nested_loops_np,3,4.5,6,20_nested_loops,True,176.0283883182147,1.4841426689215846,174.94065811329313,175.54066671555574,176.72873699470654
20_nested_loops_pp,3,4.5,6,20_nested_loops,False,28.43018916714592,2.8012216043561127,27.068619001736632,29.073545749640758,30.50413123918261
