UDF,RK,PC,RD,mean,std,q1,median,q3
17_left_join_np,3,3.0,9,799.4127782155646,16.136849411742254,789.6477270155867,806.080798573792,811.3218602222736
17_left_join_pp,3,3.0,9,266.1243360871477,13.428916207299986,251.276411479661,272.05829364191,278.03112572295197
17_left_join_np,3,4.5,9,814.5949163582599,62.03770978285902,767.6170761303301,795.2708151347341,884.3434973082348
17_left_join_pp,3,4.5,9,247.76064149883985,9.29886304616433,244.17123524236808,246.22385075161,252.1116507916023
17_left_join_np,3,6.0,9,757.1462304919968,19.356630631664977,741.9990030132874,748.9227207708445,770.8968346281404
17_left_join_pp,3,6.0,9,241.2749957648132,13.562690751316541,231.50678957011536,233.071445286943,251.83904856596098
17_left_join_np,4,3.0,9,776.5336394708967,63.395607364749814,733.4672412918881,744.528788804217,810.702709509832
17_left_join_pp,4,3.0,9,227.8319609982105,9.004259108393114,219.56000105757266,227.49013087833407,234.82528771108625
17_left_join_np,4,4.5,9,723.3493641199789,6.063984362930495,719.0129483691088,721.253972248367,726.1912523532707
17_left_join_pp,4,4.5,9,226.79625003946845,8.656127195048755,219.58647298254078,227.05135321742642,234.02138910400555
17_left_join_np,4,6.0,9,784.691107905012,59.08183791263747,726.2892458299175,783.4890254889175,816.8341444133508
17_left_join_pp,4,6.0,9,223.3951316352486,5.509576525781378,218.33017392456532,223.58830369971804,226.2737387975077
17_left_join_np,5,3.0,9,733.8850864477944,23.253313733229152,715.1553088333458,724.2959153801203,747.1379062543003
17_left_join_pp,5,3.0,9,201.98933821305542,3.969717964833511,199.44877319037914,202.016116309911,205.2762118125122
17_left_join_np,5,4.5,9,734.126610584919,15.264647160799209,722.9704840137765,726.85827738188,752.2523094965137
17_left_join_pp,5,4.5,9,210.15222601602056,5.960569591278195,206.58454198880918,210.75872965184305,214.64852779223912
17_left_join_np,5,6.0,9,735.4586455433306,17.65201094679055,721.6117290463299,730.3764103055,743.4255940234673
17_left_join_pp,5,6.0,9,197.0074256568652,4.957036720954292,195.45755293885782,195.626870598644,196.14122589305043
