UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,3.0,1,10_intersect,True,144.0610121781641,0.8882642328206571,143.29727941520508,144.40271789274286,144.50748131144792
10_intersect_pp,4,3.0,1,10_intersect,False,27.321979565401193,0.800320896738508,26.768407097550803,27.284889574751645,28.031121976250013
16_large_agg_fp,4,3.0,1,16_large_agg,False,28.067959509631574,0.8304558779099613,27.275502543929036,27.945403151768318,28.722308481565364
16_large_agg_np,4,3.0,1,16_large_agg,True,59.8972312487673,1.0507160074171082,59.21597629293122,59.65526747070591,60.72534082487269
17_left_join_np,4,3.0,1,17_left_join,True,99.3171770757607,0.9741350812431357,98.68095846837886,99.38837100782061,99.92496234639631
17_left_join_pp,4,3.0,1,17_left_join,False,31.57007490842242,0.12924115135485648,31.522504549479443,31.575270001748365,31.662993475882814
18_merge_join_np,4,3.0,1,18_merge_join,True,39.60704902679139,1.1984844723199488,38.67438022978604,39.800479901751935,40.145305704280304
18_merge_join_pp,4,3.0,1,18_merge_join,False,6.339281970657925,0.2144856816931611,6.192019615157705,6.348372078566781,6.447290067990587
20_nested_loops_np,4,3.0,1,20_nested_loops,True,38.334418909460766,0.9443043822501229,37.221542565572186,38.781039316947925,39.05617933772666
20_nested_loops_pp,4,3.0,1,20_nested_loops,False,6.229276091456574,0.1979223052654538,6.114973570825617,6.24328398333151,6.3159289092056525
