UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,3.0,1,10_intersect,True,143.64625217113644,2.726270692955108,141.9683605330065,143.75079780258238,144.95577255450192
10_intersect_pp,5,3.0,1,10_intersect,False,26.05015751812607,5.9384657711374125,23.43775043822825,23.913522394374013,24.56295169517398
16_large_agg_fp,5,3.0,1,16_large_agg,False,31.17822252959013,4.233145434235373,28.93700628355145,29.010536178946495,31.612599818035957
16_large_agg_np,5,3.0,1,16_large_agg,True,59.29780032392591,4.939537696379872,56.07014428637922,57.591081066057086,59.14257849473506
17_left_join_np,5,3.0,1,17_left_join,True,98.34451811496433,7.560421139433344,94.14277798123658,97.04661343579798,98.57740285151135
17_left_join_pp,5,3.0,1,17_left_join,False,32.427202882939774,4.474624641003058,29.290190471336246,30.804815221577883,33.75594666756378
18_merge_join_np,5,3.0,1,18_merge_join,True,45.25415371421911,20.28140844979512,36.854427453130484,37.18073444068432,38.7579681111971
18_merge_join_pp,5,3.0,1,18_merge_join,False,7.128129171490059,5.39992104357059,4.440388092932342,5.486273061484098,6.190927095711231
20_nested_loops_np,5,3.0,1,20_nested_loops,True,38.76569079815056,2.1136292881970413,37.207627423107624,38.814083472051415,39.16264704056084
20_nested_loops_pp,5,3.0,1,20_nested_loops,False,8.0512182857116,3.7485838942263983,5.631232982501388,6.345172880193371,8.49595923569668
