UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,4.5,6,10_intersect,True,1094.1908089243825,15.110515575326621,1075.160491835925,1098.967792368135,1105.142227508712
10_intersect_pp,4,4.5,6,10_intersect,False,94.2811484491884,1.4270532827702427,92.99078360215084,94.01354518160224,95.19483053432572
16_large_agg_fp,4,4.5,6,16_large_agg,False,20.171718666850616,0.32457684939358583,19.989297340115144,20.192254934459925,20.40546913592412
16_large_agg_np,4,4.5,6,16_large_agg,True,477.02031624342567,9.316319348407061,470.9216428607524,479.5741024693366,484.72499815528033
17_left_join_np,4,4.5,6,17_left_join,True,662.151412969646,36.91934565325673,642.7424028181857,666.1933698199965,678.6318157495009
17_left_join_pp,4,4.5,6,17_left_join,False,119.8755220076321,2.0036284050209203,119.22877601622952,119.95945177888692,120.88538936078442
18_merge_join_np,4,4.5,6,18_merge_join,True,246.52612839797177,4.490370036678119,242.1225285120321,246.55211566617947,250.93246425688267
18_merge_join_pp,4,4.5,6,18_merge_join,False,32.392659888057146,0.8526858800147861,31.62966887210008,32.693063191817764,33.06172166642365
20_nested_loops_np,4,4.5,6,20_nested_loops,True,261.4100640883652,7.469426054167999,253.50805726647377,260.03797673016777,268.79462862413584
20_nested_loops_pp,4,4.5,6,20_nested_loops,False,32.42123146964805,0.6328712429506169,31.839561888756272,32.61433245216048,32.79987332707088
