UDF,RK,PC,RD,mean,std,q1,median,q3
10_intersect_np,4,3.0,1,211.14586593153197,1.2694607156093034,210.3718869201839,210.98426630258908,211.8460229746997
10_intersect_pp,4,3.0,1,36.47867219346877,0.9661460293244585,35.59058814495802,36.70647066615941,37.03051140390149
10_intersect_np,4,3.0,3,565.7611596306492,1.770485089080085,564.7576230977364,565.8168527409434,567.4316168514428
10_intersect_pp,4,3.0,3,58.23960235165008,1.216251811163719,57.32666372724976,57.83533176034689,59.14526816084981
10_intersect_np,4,3.0,6,1109.0107676489743,1.7994974204965473,1107.363642054096,1109.865665398538,1110.6488623479222
10_intersect_pp,4,3.0,6,92.43902500020634,2.4465247329967164,89.92086751386523,93.06928560510278,94.63628824224568
10_intersect_np,4,3.0,9,1703.0915879563038,28.173797853848253,1691.023393742007,1701.17402726637,1725.1434436046115
10_intersect_pp,4,3.0,9,200.15171664435474,4.009772431970872,196.36723576832108,200.6233361983275,203.96237165816385
10_intersect_np,4,4.5,1,213.39296583282447,2.467952416238197,211.1266025614491,213.93888193552596,215.16970626432257
10_intersect_pp,4,4.5,1,35.064450516066955,1.0232562194857602,34.408960575296646,35.288154757794445,35.70069497991573
10_intersect_np,4,4.5,3,557.6853810201671,9.410945371623063,550.5265613081934,559.2867089914643,566.5753846348913
10_intersect_pp,4,4.5,3,59.26953229826702,1.6159285857122012,58.01260315645422,58.619667394038345,60.750369481174346
10_intersect_np,4,4.5,6,1094.1908089243825,15.110515575326621,1075.160491835925,1098.967792368135,1105.142227508712
10_intersect_pp,4,4.5,6,94.2811484491884,1.4270532827702427,92.99078360215084,94.01354518160224,95.19483053432572
10_intersect_np,4,4.5,9,1746.7396078309512,66.01811900127987,1677.9881960440869,1789.0076180803528,1804.0545406723804
10_intersect_pp,4,4.5,9,202.9002107255476,4.301502853798917,198.6810156639241,201.77964001817008,205.3855706903105
10_intersect_np,4,6.0,1,220.08939892418942,6.8179031746839,214.16631822660565,222.12738757597327,225.593467609492
10_intersect_pp,4,6.0,1,39.27440628123667,1.1369478358563456,38.52423040244432,38.845633637989934,39.89454751990424
10_intersect_np,4,6.0,3,571.5284224437003,5.166293015319602,566.2161911914473,570.6766433315113,575.0573467560961
10_intersect_pp,4,6.0,3,61.26168578393312,2.5794265940528245,59.127914533019066,62.00950407638752,63.41594189086095
10_intersect_np,4,6.0,6,1139.4111866450214,23.294990743172395,1121.2790292961456,1129.8882910593884,1147.9235140737453
10_intersect_pp,4,6.0,6,89.81015065726056,1.6615848801674378,89.14291948803411,89.94258703456116,90.22081998019874
10_intersect_np,4,6.0,9,1656.958764112308,54.99618990160878,1624.5183728964337,1642.7955797218688,1697.8245638336025
10_intersect_pp,4,6.0,9,134.88467867908938,2.7898950394142106,132.5315275067301,134.2344163864047,137.50655367225409
