UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,6.0,9,10_intersect,True,1237.481229883019,25.003873652600205,1219.2211990869366,1237.6616732053312,1243.709935389494
10_intersect_pp,3,6.0,9,10_intersect,False,224.95337522236127,4.713703793882844,222.30602859946097,225.7042642521777,228.76785026679204
16_large_agg_fp,3,6.0,9,16_large_agg,False,25.284709651016627,1.2069713863293492,24.19170057712396,25.581863494314625,25.992910540161308
16_large_agg_np,3,6.0,9,16_large_agg,True,536.9555040336362,11.775696229136468,531.1901859043116,536.527435919625,542.8839646170571
17_left_join_np,3,6.0,9,17_left_join,True,793.2277597036461,10.853281411636296,781.0121891768349,789.9805949945385,804.5623613005536
17_left_join_pp,3,6.0,9,17_left_join,False,177.36676917112547,2.286727446300492,176.22751250579648,176.6509295084719,177.5756187793347
18_merge_join_np,3,6.0,9,18_merge_join,True,277.4465676567896,7.256497508009813,270.607640376889,277.3414198842772,285.4142606485248
18_merge_join_pp,3,6.0,9,18_merge_join,False,36.64321627368685,0.545959302098872,36.315642225282666,36.48565900698507,37.11203194639995
20_nested_loops_np,3,6.0,9,20_nested_loops,True,275.02503343779586,7.395972527343644,268.6398552829854,278.53708346659954,281.62799774312526
20_nested_loops_pp,3,6.0,9,20_nested_loops,False,37.487769938481456,0.9920806772428716,36.81791350503354,37.27720752228812,38.23824558710078
