UDF,RK,PC,RD,mean,std,q1,median,q3
20_nested_loops_np,3,3.0,9,276.23233576945324,1.5306771144216422,274.99359340226965,275.9592863736568,276.7808224728772
20_nested_loops_pp,3,3.0,9,35.301824988947864,0.8402168245119561,34.63155899606932,35.518823352454845,35.99051481531663
20_nested_loops_np,4,3.0,9,364.1461283832448,13.284976046774256,356.1400532475632,364.64859510213137,377.5864715093108
20_nested_loops_pp,4,3.0,9,38.00830820041134,1.7414424079417674,36.99355442824892,38.71299605173285,39.42772108096637
20_nested_loops_np,5,3.0,9,331.49439562148416,6.710229088116187,326.61795742225166,333.21016259118915,335.6747675810832
20_nested_loops_pp,5,3.0,9,39.29760009656812,0.9329614983455731,38.36759262267132,39.58360371969577,40.09627383001004
20_nested_loops_np,3,4.5,9,279.81252778686917,6.358291591224655,276.0441274408093,280.3429216691577,285.5168477926107
20_nested_loops_pp,3,4.5,9,36.63952967652637,1.2588107964442359,35.6960195133268,36.78118755456578,37.28441892564297
20_nested_loops_np,4,4.5,9,375.6167120802252,9.720842073219773,369.33863078023126,372.482526952199,381.14095864269336
20_nested_loops_pp,4,4.5,9,37.54717076974206,0.9189184660216745,37.05752012400119,37.87259806159507,38.11442779824369
20_nested_loops_np,5,4.5,9,322.77621598465464,11.52821253240709,316.65500049648006,320.3853491217056,328.15543075490785
20_nested_loops_pp,5,4.5,9,37.604020357805375,0.9337825009644747,36.670972684133446,38.18379311114072,38.48584300202204
20_nested_loops_np,3,6.0,9,275.02503343779586,7.395972527343644,268.6398552829854,278.53708346659954,281.62799774312526
20_nested_loops_pp,3,6.0,9,37.487769938481456,0.9920806772428716,36.81791350503354,37.27720752228812,38.23824558710078
20_nested_loops_np,4,6.0,9,361.35241941064794,7.040998387419389,355.9247484299938,360.6068861037493,368.12167361060153
20_nested_loops_pp,4,6.0,9,39.9185091593681,0.5562477379936112,39.766574243769526,40.06457723591394,40.33257781344887
20_nested_loops_np,5,6.0,9,345.0944745811878,11.889853215789689,334.6792649736252,345.78251111098274,351.29844474042113
20_nested_loops_pp,5,6.0,9,39.16819786983127,1.6626322157367608,37.63748653353774,39.63884255273245,40.22306713652712
