UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,4,3.0,3,10_intersect,True,565.7611596306492,1.770485089080085,564.7576230977364,565.8168527409434,567.4316168514428
10_intersect_pp,4,3.0,3,10_intersect,False,58.23960235165008,1.216251811163719,57.32666372724976,57.83533176034689,59.14526816084981
16_large_agg_fp,4,3.0,3,16_large_agg,False,14.911739110758251,1.6248800228691063,14.484376879184046,15.23639326629906,15.393653828650711
16_large_agg_np,4,3.0,3,16_large_agg,True,246.8173438176083,1.198551172907716,245.81131119064705,246.97941801697016,247.3360082469881
17_left_join_np,4,3.0,3,17_left_join,True,360.0564461189724,2.124084011877182,359.38306484210483,359.85971650481224,361.5318183656305
17_left_join_pp,4,3.0,3,17_left_join,False,71.0173640636786,0.5612367384878738,70.67699445784092,71.2031235769391,71.48610827900701
18_merge_join_np,4,3.0,3,18_merge_join,True,136.7828846114676,2.07445956117462,135.09366555511951,135.64204716309905,137.88265711275534
18_merge_join_pp,4,3.0,3,18_merge_join,False,23.77053427168163,1.641926771767309,23.46091153845191,24.1113279439383,24.44325089082122
20_nested_loops_np,4,3.0,3,20_nested_loops,True,135.79802972761183,1.0548285561727784,134.71462106332183,135.80855037271976,136.80112264463327
20_nested_loops_pp,4,3.0,3,20_nested_loops,False,25.58159132014144,1.1851546061328486,24.51700660276266,25.37223255634308,26.751667520867557
