UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,9,10_intersect,True,1477.87985737289,44.01416658081203,1453.6150610800466,1471.7470805059684,1492.3164988167307
10_intersect_pp,5,4.5,9,10_intersect,False,131.91904716168082,1.783321592744859,131.95855256399884,132.22494141655218,133.38194274516067
16_large_agg_fp,5,4.5,9,16_large_agg,False,19.756923435168098,1.0134983673663716,19.391670067461163,20.21194125337829,20.219986983677828
16_large_agg_np,5,4.5,9,16_large_agg,True,647.863149896637,5.225266061823113,643.6937628442782,646.3959298497851,654.0001965915234
17_left_join_np,5,4.5,9,17_left_join,True,927.9774802395584,18.726713395276512,918.8031858647712,930.5226062324848,945.2035597938224
17_left_join_pp,5,4.5,9,17_left_join,False,170.9660292206919,4.5660744560700754,166.88904797302752,169.76221080444446,176.25552834730706
18_merge_join_np,5,4.5,9,18_merge_join,True,351.139911487626,6.56537796619541,345.851889736901,349.5792974107225,357.8386665158795
18_merge_join_pp,5,4.5,9,18_merge_join,False,43.33164347574092,0.7998844202126779,43.031331383910896,43.48090083524585,43.75331610511475
20_nested_loops_np,5,4.5,9,20_nested_loops,True,322.77621598465464,11.52821253240709,316.65500049648006,320.3853491217056,328.15543075490785
20_nested_loops_pp,5,4.5,9,20_nested_loops,False,37.604020357805375,0.9337825009644747,36.670972684133446,38.18379311114072,38.48584300202204
