UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,6.0,1,10_intersect,True,194.96534211852492,2.4963898589518245,192.29794105962912,194.8705994358937,197.1506340291526
10_intersect_pp,5,6.0,1,10_intersect,False,38.16994945302206,1.5785133439794286,37.24025766310501,37.94713208366085,38.26636149380861
16_large_agg_fp,5,6.0,1,16_large_agg,False,10.950757197050958,0.4132437582533598,10.66975513100624,10.87820297389666,11.034810160832006
16_large_agg_np,5,6.0,1,16_large_agg,True,83.15888850234553,0.7618541449735214,82.45632601867406,83.11043648467582,83.31185706625845
17_left_join_np,5,6.0,1,17_left_join,True,126.22423415339982,2.113820612585568,125.01082876518493,126.55371013452678,128.1770830881301
17_left_join_pp,5,6.0,1,17_left_join,False,32.61785976523831,0.6159757262196979,31.937902452131137,32.66856967502788,33.02976742759347
18_merge_join_np,5,6.0,1,18_merge_join,True,55.688558933509135,1.3026917568498229,54.74018666700905,55.27356442064047,55.8566603724005
18_merge_join_pp,5,6.0,1,18_merge_join,False,19.731230286497247,1.077058901269011,19.298790308717173,19.91828859285653,20.35649697108304
20_nested_loops_np,5,6.0,1,20_nested_loops,True,54.3749994606122,2.7209872600426808,52.33777075480632,52.53852760329907,55.98287991434336
20_nested_loops_pp,5,6.0,1,20_nested_loops,False,20.439067912038425,0.7978359114160369,19.82709001004696,20.38894288032432,20.726013851597965
