UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,4.5,9,10_intersect,True,1269.2743982165825,32.842706722168344,1235.2836073003589,1264.6859998979116,1303.4274291627498
10_intersect_pp,3,4.5,9,10_intersect,False,262.10357842319473,4.243263315185121,259.0253935181065,262.21677300725884,266.138913443659
16_large_agg_fp,3,4.5,9,16_large_agg,False,26.551859763467352,0.6506736151231168,26.12427943199873,26.630384211508908,27.07193947115423
16_large_agg_np,3,4.5,9,16_large_agg,True,522.7241097604065,5.310979141863966,521.7577413845062,523.7202437387355,524.8482915289153
17_left_join_np,3,4.5,9,17_left_join,True,784.3758304284555,10.848787440384918,774.0703763065162,785.3041469102689,789.1931015144909
17_left_join_pp,3,4.5,9,17_left_join,False,208.25437345098942,3.078567143019216,206.5324970293478,207.37605929206035,210.8072856434891
18_merge_join_np,3,4.5,9,18_merge_join,True,264.2434429205158,5.206878634227539,259.8832653651027,265.9646741043764,268.86725512599503
18_merge_join_pp,3,4.5,9,18_merge_join,False,35.87917203133713,0.7273113881813972,35.78021979103985,35.89123101643069,36.15187089774206
20_nested_loops_np,3,4.5,9,20_nested_loops,True,279.81252778686917,6.358291591224655,276.0441274408093,280.3429216691577,285.5168477926107
20_nested_loops_pp,3,4.5,9,20_nested_loops,False,36.63952967652637,1.2588107964442359,35.6960195133268,36.78118755456578,37.28441892564297
