UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,3.0,6,10_intersect,True,988.4379982302156,4.277440683087165,987.148167616491,988.2383293938112,991.1193163472587
10_intersect_pp,5,3.0,6,10_intersect,False,89.1188441360263,0.4069191246327962,88.82044285339019,89.17111562564969,89.25928884372115
16_large_agg_fp,5,3.0,6,16_large_agg,False,17.747072903562284,1.1408447130190527,17.377644126784602,17.75571627580754,18.471544232219458
16_large_agg_np,5,3.0,6,16_large_agg,True,425.519713084128,1.4161940358270082,425.0485849753022,425.5586936931714,426.284960017965
17_left_join_np,5,3.0,6,17_left_join,True,624.4635369259687,2.7575372500717714,622.7627573758364,625.4291125347227,626.4172922335565
17_left_join_pp,5,3.0,6,17_left_join,False,113.37328000252955,1.0574126858243857,112.84094458161202,113.5264129355337,113.80367703486765
18_merge_join_np,5,3.0,6,18_merge_join,True,227.5692661166311,1.510112549686095,227.24643124639988,227.5249191268765,228.90408900228013
18_merge_join_pp,5,3.0,6,18_merge_join,False,28.556686168084013,1.2788135648299561,28.21286265179515,28.66297741979361,29.20884708687663
20_nested_loops_np,5,3.0,6,20_nested_loops,True,227.35914954310792,1.0110733688033389,226.35013552934691,226.940454736352,228.19134527548596
20_nested_loops_pp,5,3.0,6,20_nested_loops,False,30.495381634701314,0.5512594675911696,30.18488067761064,30.720093834106,30.930281945307744
