UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,3.0,1,10_intersect,True,191.92016517088254,1.7396150676411037,190.78811468929047,191.11616809987493,193.07922685452573
10_intersect_pp,5,3.0,1,10_intersect,False,34.43160132651162,1.1482790683422328,34.310600485652685,34.69513618827969,35.08092225279641
16_large_agg_fp,5,3.0,1,16_large_agg,False,14.741217613894662,0.25584147320730455,14.515677858207871,14.677143624744648,14.874245192855597
16_large_agg_np,5,3.0,1,16_large_agg,True,87.01458149087755,1.3107662288191517,86.07434687763453,86.43391180815149,87.71295350416294
17_left_join_np,5,3.0,1,17_left_join,True,123.92126519992841,0.554965194182031,123.4932747334242,123.77463281527162,124.43214501538232
17_left_join_pp,5,3.0,1,17_left_join,False,33.38179388118383,1.3182591650343949,32.32085931673646,33.911152660731155,34.52520915865898
18_merge_join_np,5,3.0,1,18_merge_join,True,56.54492529817125,0.7052404493523955,56.20759731903672,56.606063064187765,57.11546564658776
18_merge_join_pp,5,3.0,1,18_merge_join,False,19.079875702749646,0.9086582297251002,18.84788290783763,19.017036359757185,19.49744835868477
20_nested_loops_np,5,3.0,1,20_nested_loops,True,56.736404632393885,1.11164043396486,56.15752995759249,56.74417229741812,57.23883380368352
20_nested_loops_pp,5,3.0,1,20_nested_loops,False,20.01415932821225,0.3816458326341216,19.793905586004257,20.04199553900744,20.30298375710845
