UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,3,10_intersect,True,544.5691084571876,13.747147216470706,543.9069178682288,546.6471744204463,547.7254527433078
10_intersect_pp,5,4.5,3,10_intersect,False,51.98986131397698,1.1264917907428957,51.30429358324136,52.02288727397884,52.23857573850025
16_large_agg_fp,5,4.5,3,16_large_agg,False,17.409302180296837,0.45395387290984524,17.12930751219392,17.355015609110065,17.692050868510204
16_large_agg_np,5,4.5,3,16_large_agg,True,227.41372165484896,7.360789364491402,220.648897672368,224.52909563760696,232.86452248616973
17_left_join_np,5,4.5,3,17_left_join,True,310.88843717726286,7.083528019699595,305.948211216791,309.1662806123004,317.41917322680206
17_left_join_pp,5,4.5,3,17_left_join,False,65.91325874138356,1.2855934577976988,65.25164219569108,65.94846032558549,66.94233166841738
18_merge_join_np,5,4.5,3,18_merge_join,True,120.58997336137749,3.7155987805179755,117.48045302255731,120.7804109071824,123.44384003058076
18_merge_join_pp,5,4.5,3,18_merge_join,False,23.22666008322692,1.117522261721828,22.618373907087285,23.055971349728484,23.997793685644865
20_nested_loops_np,5,4.5,3,20_nested_loops,True,125.07798299607258,2.4642371953639506,122.72025156805252,124.79443741589785,126.0824921635488
20_nested_loops_pp,5,4.5,3,20_nested_loops,False,23.937733865860153,0.7611417673719623,23.572110645274407,23.79347880773241,24.46612500602337
