UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,5,4.5,6,10_intersect,True,1030.0820721841567,20.704923583438546,1019.705405528411,1026.4436274737363,1043.901608431554
10_intersect_pp,5,4.5,6,10_intersect,False,88.57218505365606,1.4965421657818492,87.58389842595456,88.07678811603367,89.112777069211
16_large_agg_fp,5,4.5,6,16_large_agg,False,17.861843320012227,0.2995910418250092,17.6409591609332,17.91354587831598,18.117775106609685
16_large_agg_np,5,4.5,6,16_large_agg,True,446.5630060479135,7.518324306310733,442.0469663312506,445.0397576887335,451.50440460657217
17_left_join_np,5,4.5,6,17_left_join,True,639.5294525546964,8.401240262246752,633.8962014488388,640.3562708017378,644.8531363904962
17_left_join_pp,5,4.5,6,17_left_join,False,111.56044593436565,3.186802422134354,109.2181554385204,111.269338164733,113.88614867050984
18_merge_join_np,5,4.5,6,18_merge_join,True,221.24062905732205,4.811493533002576,219.7520862721513,221.94706355727445,223.9513065967044
18_merge_join_pp,5,4.5,6,18_merge_join,False,30.198104455508144,1.2879553327193551,29.25610605999828,30.17556579304662,31.03981342319145
20_nested_loops_np,5,4.5,6,20_nested_loops,True,227.0617498072375,1.9084127384513698,225.23180140694024,228.01500871626135,228.78485963093067
20_nested_loops_pp,5,4.5,6,20_nested_loops,False,32.71649527078827,1.0345248636713194,31.762146714907203,32.581619258948955,33.673449258585784
