UDF,RK,PC,RD,type,is_np,mean,std,q1,median,q3
10_intersect_np,3,3.0,9,10_intersect,True,1240.624951004031,19.782548580572232,1221.3403750783302,1241.4607246460937,1252.3201836515552
10_intersect_pp,3,3.0,9,10_intersect,False,257.0236031940175,2.269981686955459,254.5210031903906,257.4570501743138,259.20620251452675
16_large_agg_fp,3,3.0,9,16_large_agg,False,26.92346085381425,1.7722158650162634,26.25265136196809,27.53616127371788,27.88599742204104
16_large_agg_np,3,3.0,9,16_large_agg,True,525.6782743816312,19.323720228294867,513.181232808594,525.6132776048171,533.5532292869397
17_left_join_np,3,3.0,9,17_left_join,True,754.8758254223062,11.705585736696866,745.7607354434398,757.0941097940112,760.9008557244608
17_left_join_pp,3,3.0,9,17_left_join,False,231.49475941926474,6.699815576202748,229.1998878063096,233.56264600605277,236.48862791346068
18_merge_join_np,3,3.0,9,18_merge_join,True,286.90722872923266,5.0832890097253385,281.4446987594778,288.97151722015434,291.248621710399
18_merge_join_pp,3,3.0,9,18_merge_join,False,33.75243846668828,0.9391341903750399,32.8339591734236,33.87235149949859,34.325391079662175
20_nested_loops_np,3,3.0,9,20_nested_loops,True,276.23233576945324,1.5306771144216422,274.99359340226965,275.9592863736568,276.7808224728772
20_nested_loops_pp,3,3.0,9,20_nested_loops,False,35.301824988947864,0.8402168245119561,34.63155899606932,35.518823352454845,35.99051481531663
